reefName,date,source,x,y
Reg Ward Reef (18-017),2022-01-27,EOTR,146.7850647,-18.03201485
Reg Ward Reef (18-017),2022-09-23,EOTR,146.7850647,-18.03201485
Reg Ward Reef (18-017),2022-09-27,EOTR,146.7850647,-18.03201485
Reg Ward Reef (18-017),2023-01-07,EOTR,146.7850647,-18.03201485
Reg Ward Reef (18-017),2023-10-15,EOTR,146.7850647,-18.03201485
Rib Reef (18-032),2020-05-25,AIMS,146.8711853,-18.48267555
Rib Reef (18-032),2021-04-04,AIMS,146.8711853,-18.48267555
Rib Reef (18-032),2021-05-27,EOTR,146.8711853,-18.48267555
Rib Reef (18-032),2022-03-08,AIMS,146.8711853,-18.48267555
Rib Reef (18-032),2022-09-27,EOTR,146.8711853,-18.48267555
Rib Reef (18-032),2023-03-13,AIMS,146.8711853,-18.48267555
Ribbon No 1 Reef (15-080),2020-04-15,EOTR,145.80508423,-15.60583305
Ribbon No 1 Reef (15-080),2020-04-18,EOTR,145.80508423,-15.60583305
Ribbon No 1 Reef (15-080),2020-11-05,AIMS,145.80508423,-15.60583305
Ribbon No 10 Reef (14-146),2020-01-08,EOTR,145.69813538,-14.82720089
Ribbon No 10 Reef (14-146),2020-06-13,EOTR,145.69813538,-14.82720089
Ribbon No 10 Reef (14-146),2020-06-14,EOTR,145.69813538,-14.82720089
Ribbon No 10 Reef (14-146),2021-09-28,EOTR,145.69813538,-14.82720089
Ribbon No 2 Reef (No 1) (15-075a),2020-04-17,EOTR,145.79620361,-15.55718899
Ribbon No 2 Reef (No 1) (15-075a),2020-04-18,EOTR,145.79620361,-15.55718899
Ribbon No 2 Reef (No 1) (15-075a),2022-07-05,EOTR,145.79620361,-15.55718899
Ribbon No 2 Reef (No 2) (15-075b),2020-04-17,EOTR,145.7809906,-15.53843307
Ribbon No 2 Reef (No 3) (15-075c),2020-04-17,EOTR,145.77827454,-15.57324219
Ribbon No 3 Reef (15-050),2020-07-24,EOTR,145.80554199,-15.48834705
Ribbon No 3 Reef (15-050),2020-08-08,EOTR,145.80554199,-15.48834705
Ribbon No 3 Reef (15-050),2020-11-02,AIMS,145.80554199,-15.48834705
Ribbon No 3 Reef (15-050),2021-12-18,EOTR,145.80554199,-15.48834705
Ribbon No 3 Reef (15-050),2022-07-06,EOTR,145.80554199,-15.48834705
Ribbon No 4 Reef (15-046),2020-07-24,EOTR,145.8008728,-15.43488216
Ribbon No 4 Reef (15-046),2020-08-08,EOTR,145.8008728,-15.43488216
Ribbon No 4 Reef (15-046),2021-12-18,EOTR,145.8008728,-15.43488216
Ribbon No 5 Reef (15-038),2020-02-05,EOTR,145.78292847,-15.36378002
Ribbon No 5 Reef (15-038),2020-07-24,EOTR,145.78292847,-15.36378002
Ribbon No 5 Reef (15-038),2022-07-03,EOTR,145.78292847,-15.36378002
Ribbon No 7 Reef (15-026),2020-01-13,EOTR,145.7383728,-15.18930244
Ribbon No 7 Reef (15-026),2020-01-14,EOTR,145.7383728,-15.18930244
Ribbon No 8 Reef (15-021a),2020-01-13,EOTR,145.72372437,-15.07281303
Ribbon No 8 Reef (15-021a),2020-01-14,EOTR,145.72372437,-15.07281303
Ribbon No 8 Reef (15-021a),2022-07-02,EOTR,145.72372437,-15.07281303
Ribbon No 9 Reef (14-154),2020-01-10,EOTR,145.70335388,-14.99295044
Ribbon No 9 Reef (14-154),2020-01-11,EOTR,145.70335388,-14.99295044
Ribbon No 9 Reef (14-154),2020-10-31,AIMS,145.70335388,-14.99295044
Ribbon No 9 Reef (14-154),2021-12-11,EOTR,145.70335388,-14.99295044
Ribbon No 9 Reef (14-154),2022-07-01,EOTR,145.70335388,-14.99295044
Robertson Reefs (No 1) (20-135),2020-12-09,EOTR,150.1325531,-20.3427887
Robertson Reefs (No 2) (20-136),2020-12-10,EOTR,150.06768799,-20.34972763
Robertson Reefs (No 3) (20-137),2020-12-10,EOTR,150.09606934,-20.34886932
Rocky Islets Reef (14-132a),2021-10-13,EOTR,145.47993469,-14.85496998
Rocky Islets Reef (14-132a),2023-01-14,EOTR,145.47993469,-14.85496998
Rocky Islets Reef (14-132a),2023-02-01,EOTR,145.47993469,-14.85496998
Rodda Reef (13-127),2020-12-19,AIMS,144.35662842,-13.92119122
Rodda Reef (13-127),2021-10-23,AIMS,144.35662842,-13.92119122
Rodda Reef (13-127),2022-12-01,AIMS,144.35662842,-13.92119122
Rodda Reef (13-127),2023-12-03,AIMS,144.35662842,-13.92119122
Rosser Reef (15-081),2020-10-16,EOTR,145.51507568,-15.60728073
Rosser Reef (15-081),2021-12-19,EOTR,145.51507568,-15.60728073
Round-Russell Reef (17-013),2020-02-15,EOTR,146.09152222,-17.22398567
Round-Russell Reef (17-013),2020-08-20,EOTR,146.09152222,-17.22398567
Round-Russell Reef (17-013),2020-10-21,EOTR,146.09152222,-17.22398567
Round-Russell Reef (17-013),2021-01-12,EOTR,146.09152222,-17.22398567
Round-Russell Reef (17-013),2021-12-01,EOTR,146.09152222,-17.22398567
Round-Russell Reef (17-013),2022-04-05,EOTR,146.09152222,-17.22398567
Round-Russell Reef (17-013),2022-09-21,EOTR,146.09152222,-17.22398567
Round-Russell Reef (17-013),2023-04-05,EOTR,146.09152222,-17.22398567
Round-Russell Reef (17-013),2023-08-09,EOTR,146.09152222,-17.22398567
Round-Russell Reef (17-013),2023-09-29,EOTR,146.09152222,-17.22398567
Round-Russell Reef (17-013),2023-11-29,EOTR,146.09152222,-17.22398567
Roxburgh Reef (18-042),2020-06-14,AIMS,147.05809021,-18.43182755
Roxburgh Reef (18-042),2021-11-29,EOTR,147.05809021,-18.43182755
Roxburgh Reef (18-042),2022-01-28,EOTR,147.05809021,-18.43182755
Roxburgh Reef (18-042),2023-03-17,AIMS,147.05809021,-18.43182755
Ruby Reef (15-088),2020-04-14,EOTR,145.78079224,-15.74977016
Ruby Reef (15-088),2020-04-16,EOTR,145.78079224,-15.74977016
Ruby Reef (15-088),2020-04-19,EOTR,145.78079224,-15.74977016
Rudder Reef (16-023),2020-01-26,EOTR,145.69342041,-16.19220161
Rudder Reef (16-023),2020-01-27,EOTR,145.69342041,-16.19220161
Rudder Reef (16-023),2021-09-01,EOTR,145.69342041,-16.19220161
Rudder Reef (16-023),2021-09-04,EOTR,145.69342041,-16.19220161
Rudder Reef (16-023),2023-07-06,EOTR,145.69342041,-16.19220161
Rudder Reef (16-023),2023-07-07,EOTR,145.69342041,-16.19220161
Sand Bank No 1 Reef (14-045),2020-12-19,AIMS,144.89193726,-14.20033455
Sand Bank No 1 Reef (14-045),2021-10-25,AIMS,144.89193726,-14.20033455
Sand Bank No 1 Reef (14-045),2022-11-29,AIMS,144.89193726,-14.20033455
Sand Bank No 1 Reef (14-045),2023-12-04,AIMS,144.89193726,-14.20033455
Sand Bank No 8 Reef (13-056),2020-12-15,AIMS,143.96214294,-13.36719513
Sand Bank No 8 Reef (13-056),2022-12-09,AIMS,143.96214294,-13.36719513
Sandshoe Reef (22-133),2023-02-17,EOTR,152.75704956,-22.20902634
Saucer Reef (18-084c),2021-10-30,EOTR,147.61497498,-18.65775681
Saucer Reef (18-084c),2022-05-16,EOTR,147.61497498,-18.65775681
Saucer Reef (18-084c),2022-05-17,EOTR,147.61497498,-18.65775681
Saville-Kent Reef (18-099),2021-03-24,AIMS,147.88334656,-18.85930061
Saville-Kent Reef (18-099),2022-01-31,EOTR,147.88334656,-18.85930061
Saville-Kent Reef (18-099),2022-04-04,EOTR,147.88334656,-18.85930061
Saville-Kent Reef (18-099),2022-04-05,EOTR,147.88334656,-18.85930061
Saxon Reef (16-032),2020-02-25,EOTR,145.99028015,-16.46511841
Saxon Reef (16-032),2020-08-19,EOTR,145.99028015,-16.46511841
Saxon Reef (16-032),2021-07-21,EOTR,145.99028015,-16.46511841
Saxon Reef (16-032),2022-03-19,EOTR,145.99028015,-16.46511841
Saxon Reef (16-032),2022-03-30,EOTR,145.99028015,-16.46511841
Scott Reef (17-004),2021-01-24,AIMS,146.18499756,-17.07360649
Scott Reef (17-004),2021-06-02,EOTR,146.18499756,-17.07360649
Scott Reef (17-004),2022-05-31,EOTR,146.18499756,-17.07360649
Seagull Reef (19-107),2021-01-22,EOTR,148.97894287,-19.5239315
Seagull Reef (19-107),2021-01-26,EOTR,148.97894287,-19.5239315
Seagull Reef (19-107),2021-12-18,EOTR,148.97894287,-19.5239315
Seagull Reef (19-107),2023-11-09,EOTR,148.97894287,-19.5239315
Second Small Reef (12-098),2020-12-14,AIMS,143.79449463,-12.58212376
Second Small Reef (12-098),2022-12-08,AIMS,143.79449463,-12.58212376
Shell Reef (19-028),2021-03-22,AIMS,148.18159485,-19.05929375
Showers Reef (19-076),2021-01-20,EOTR,148.89859009,-19.49141884
Showers Reef (19-076),2021-10-09,EOTR,148.89859009,-19.49141884
Showers Reef (19-076),2021-10-10,EOTR,148.89859009,-19.49141884
Showers Reef (19-076),2021-12-17,EOTR,148.89859009,-19.49141884
Showers Reef (19-076),2022-02-27,AIMS,148.89859009,-19.49141884
Showers Reef (19-076),2022-08-17,EOTR,148.89859009,-19.49141884
Showers Reef (19-076),2023-09-03,EOTR,148.89859009,-19.49141884
Showers Reef (19-076),2023-11-09,EOTR,148.89859009,-19.49141884
Shrimp Reef (18-118),2020-12-15,EOTR,148.05303955,-18.96915054
Shrimp Reef (18-118),2021-03-22,AIMS,148.05303955,-18.96915054
Shrimp Reef (18-118),2022-02-01,EOTR,148.05303955,-18.96915054
Shrimp Reef (18-118),2023-03-26,EOTR,148.05303955,-18.96915054
Shrimp Reef (18-118),2023-07-23,EOTR,148.05303955,-18.96915054
Sinclair Reef (11-026),2022-11-29,EOTR,143.02845764,-11.11662197
Slate Reef (19-159),2021-02-05,AIMS,149.92649841,-19.66704559
Slate Reef (19-159),2022-02-22,AIMS,149.92649841,-19.66704559
Slate Reef (19-159),2023-01-31,AIMS,149.92649841,-19.66704559
Small Lagoon Reef (21-572),2020-01-20,AIMS,152.50921631,-21.87475014
Small Lagoon Reef (21-572),2022-01-07,AIMS,152.50921631,-21.87475014
Small Reef (21-517),2020-01-10,EOTR,152.42431641,-21.77576065
Small Reef (21-517),2023-01-23,EOTR,152.42431641,-21.77576065
Small Reef (21-517),2023-03-24,EOTR,152.42431641,-21.77576065
Snake Reef (14-087),2021-10-14,EOTR,145.02529907,-14.47311687
Snake Reef (14-087),2021-10-15,EOTR,145.02529907,-14.47311687
Snake Reef (14-087),2022-09-24,EOTR,145.02529907,-14.47311687
South Direction Reef (North) (14-147a),2021-10-12,EOTR,145.52357483,-14.82437229
South Direction Reef (North) (14-147a),2022-10-29,AIMS,145.52357483,-14.82437229
South Direction Reef (South) (14-147b),2021-10-12,EOTR,145.52072144,-14.81170082
South Direction Reef (South) (14-147b),2023-09-08,EOTR,145.52072144,-14.81170082
South Hixson Reef (22-147b),2023-02-19,EOTR,152.71989441,-22.35609627
Spoon Reef (North) (18-085a),2021-10-30,EOTR,147.56567383,-18.65759468
Spoon Reef (North) (18-085a),2022-06-02,EOTR,147.56567383,-18.65759468
St Crispin Reef (16-019),2020-02-10,EOTR,145.83328247,-16.10412598
St Crispin Reef (16-019),2020-08-06,EOTR,145.83328247,-16.10412598
St Crispin Reef (16-019),2020-08-07,EOTR,145.83328247,-16.10412598
St Crispin Reef (16-019),2021-01-08,AIMS,145.83328247,-16.10412598
St Crispin Reef (16-019),2022-01-25,EOTR,145.83328247,-16.10412598
St Crispin Reef (16-019),2022-01-26,EOTR,145.83328247,-16.10412598
St Crispin Reef (16-019),2022-09-20,EOTR,145.83328247,-16.10412598
St Crispin Reef (16-019),2022-09-21,EOTR,145.83328247,-16.10412598
St Crispin Reef (16-019),2022-09-28,EOTR,145.83328247,-16.10412598
St Crispin Reef (16-019),2022-11-01,AIMS,145.83328247,-16.10412598
St Crispin Reef (16-019),2023-08-30,AIMS,145.83328247,-16.10412598
Stanley Reef (19-045),2021-05-16,EOTR,148.0796814,-19.29451752
Stanley Reef (19-045),2021-05-25,EOTR,148.0796814,-19.29451752
Stanley Reef (19-045),2021-05-26,EOTR,148.0796814,-19.29451752
Stanley Reef (19-045),2021-11-25,EOTR,148.0796814,-19.29451752
Startle Reefs (15-028),2020-11-01,AIMS,145.55651855,-15.20737457
Startle Reefs (15-028),2021-09-30,EOTR,145.55651855,-15.20737457
Startle Reefs (15-028),2021-12-12,EOTR,145.55651855,-15.20737457
Startle Reefs (15-028),2023-02-04,EOTR,145.55651855,-15.20737457
Stucco Reef (19-141),2021-12-12,EOTR,149.59751892,-19.55791283
Sudbury Reef (No 1) (17-001a),2020-05-13,EOTR,146.2049408,-16.99837875
Sudbury Reef (No 1) (17-001a),2020-07-04,EOTR,146.2049408,-16.99837875
Sudbury Reef (No 1) (17-001a),2020-07-08,EOTR,146.2049408,-16.99837875
Sudbury Reef (No 1) (17-001a),2020-07-28,EOTR,146.2049408,-16.99837875
Sudbury Reef (No 1) (17-001a),2020-08-11,EOTR,146.2049408,-16.99837875
Sudbury Reef (No 1) (17-001a),2021-03-20,EOTR,146.2049408,-16.99837875
Sudbury Reef (No 1) (17-001a),2021-03-21,EOTR,146.2049408,-16.99837875
Sudbury Reef (No 1) (17-001a),2021-03-22,EOTR,146.2049408,-16.99837875
Sudbury Reef (No 1) (17-001a),2022-01-07,EOTR,146.2049408,-16.99837875
Sudbury Reef (No 1) (17-001a),2022-01-08,EOTR,146.2049408,-16.99837875
Sudbury Reef (No 1) (17-001a),2022-08-03,EOTR,146.2049408,-16.99837875
Sudbury Reef (No 1) (17-001a),2022-08-04,EOTR,146.2049408,-16.99837875
Sudbury Reef (No 1) (17-001a),2023-04-27,EOTR,146.2049408,-16.99837875
Sudbury Reef (No 1) (17-001a),2023-04-28,EOTR,146.2049408,-16.99837875
Sudbury Reef (No 1) (17-001a),2023-11-13,EOTR,146.2049408,-16.99837875
Sudbury Reef (No 1) (17-001a),2023-11-14,EOTR,146.2049408,-16.99837875
Sudbury Reef (No 1) (17-001a),2023-11-15,EOTR,146.2049408,-16.99837875
Swinger Reef (15-030),2020-11-01,AIMS,145.53718567,-15.24224567
Swinger Reef (15-030),2021-09-30,EOTR,145.53718567,-15.24224567
Sydney Schubert Reef (14-140),2020-01-07,EOTR,,
Sydney Schubert Reef (14-140),2021-09-28,EOTR,,
Sykes Reef (23-054),2020-04-10,EOTR,152.03375244,-23.43322182
Sykes Reef (23-054),2020-05-24,EOTR,152.03375244,-23.43322182
Sykes Reef (23-054),2021-10-11,EOTR,152.03375244,-23.43322182
Sykes Reef (23-054),2022-03-10,EOTR,152.03375244,-23.43322182
Sykes Reef (23-054),2022-10-14,EOTR,152.03375244,-23.43322182
Sykes Reef (23-054),2023-03-02,EOTR,152.03375244,-23.43322182
Sykes Reef (23-054),2023-05-19,EOTR,152.03375244,-23.43322182
Sykes Reef (23-054),2023-07-15,EOTR,152.03375244,-23.43322182
Sykes Reef (23-054),2023-08-27,EOTR,152.03375244,-23.43322182
Sykes Reef (23-054),2023-10-06,EOTR,152.03375244,-23.43322182
Sylvan Reef (16-017),2020-09-30,EOTR,145.72079468,-16.07977295
Taylor Reef (17-064),2020-02-26,AIMS,146.54951477,-17.83285522
Taylor Reef (17-064),2022-04-16,AIMS,146.54951477,-17.83285522
Taylor Reef (17-064),2023-03-10,AIMS,146.54951477,-17.83285522
Taylor Reef (17-064),2023-06-07,EOTR,146.54951477,-17.83285522
Tern Reef (20-309),2022-01-14,AIMS,150.03265381,-20.90947533
Tern Reef (20-309),2023-02-04,AIMS,150.03265381,-20.90947533
Thetford Reef (16-068),2020-02-17,AIMS,146.18086243,-16.80299377
Thetford Reef (16-068),2020-02-26,EOTR,146.18086243,-16.80299377
Thetford Reef (16-068),2020-06-24,EOTR,146.18086243,-16.80299377
Thetford Reef (16-068),2020-07-20,EOTR,146.18086243,-16.80299377
Thetford Reef (16-068),2021-01-23,AIMS,146.18086243,-16.80299377
Thetford Reef (16-068),2021-06-29,EOTR,146.18086243,-16.80299377
Thetford Reef (16-068),2021-09-20,AIMS,146.18086243,-16.80299377
Thetford Reef (16-068),2021-10-02,EOTR,146.18086243,-16.80299377
Thetford Reef (16-068),2021-10-03,EOTR,146.18086243,-16.80299377
Thetford Reef (16-068),2022-01-23,EOTR,146.18086243,-16.80299377
Thetford Reef (16-068),2022-01-25,EOTR,146.18086243,-16.80299377
Thetford Reef (16-068),2022-08-10,EOTR,146.18086243,-16.80299377
Thetford Reef (16-068),2023-02-05,EOTR,146.18086243,-16.80299377
Thetford Reef (16-068),2023-03-04,AIMS,146.18086243,-16.80299377
Thetford Reef (16-068),2023-09-07,AIMS,146.18086243,-16.80299377
Tiger Reef (19-054),2021-01-24,EOTR,148.54875183,-19.20061874
Tiger Reef (19-054),2023-10-22,EOTR,148.54875183,-19.20061874
Tongue Reef (16-026),2020-04-01,EOTR,145.79255676,-16.3209343
Tongue Reef (16-026),2020-04-02,EOTR,145.79255676,-16.3209343
Tongue Reef (16-026),2020-04-03,EOTR,145.79255676,-16.3209343
Tongue Reef (16-026),2020-04-04,EOTR,145.79255676,-16.3209343
Tongue Reef (16-026),2020-04-05,EOTR,145.79255676,-16.3209343
Tongue Reef (16-026),2020-04-06,EOTR,145.79255676,-16.3209343
Tongue Reef (16-026),2021-07-07,EOTR,145.79255676,-16.3209343
Tongue Reef (16-026),2021-07-08,EOTR,145.79255676,-16.3209343
Tongue Reef (16-026),2021-07-09,EOTR,145.79255676,-16.3209343
Tongue Reef (16-026),2021-07-10,EOTR,145.79255676,-16.3209343
Tongue Reef (16-026),2021-07-11,EOTR,145.79255676,-16.3209343
Tongue Reef (16-026),2021-07-12,EOTR,145.79255676,-16.3209343
Tongue Reef (16-026),2021-07-13,EOTR,145.79255676,-16.3209343
Tongue Reef (16-026),2021-07-14,EOTR,145.79255676,-16.3209343
Tongue Reef (16-026),2021-07-23,EOTR,145.79255676,-16.3209343
Tongue Reef (16-026),2022-04-01,EOTR,145.79255676,-16.3209343
Tongue Reef (16-026),2022-04-02,EOTR,145.79255676,-16.3209343
Tongue Reef (16-026),2023-03-15,EOTR,145.79255676,-16.3209343
Trunk Reef (18-027),2020-01-18,EOTR,146.83181763,-18.35411644
Trunk Reef (18-027),2020-01-19,EOTR,146.83181763,-18.35411644
Trunk Reef (18-027),2020-02-26,EOTR,146.83181763,-18.35411644
Trunk Reef (18-027),2020-02-29,EOTR,146.83181763,-18.35411644
Trunk Reef (18-027),2020-03-01,EOTR,146.83181763,-18.35411644
Trunk Reef (18-027),2020-04-08,EOTR,146.83181763,-18.35411644
Trunk Reef (18-027),2020-04-09,EOTR,146.83181763,-18.35411644
Trunk Reef (18-027),2020-04-11,EOTR,146.83181763,-18.35411644
Trunk Reef (18-027),2020-04-14,EOTR,146.83181763,-18.35411644
Trunk Reef (18-027),2020-06-22,EOTR,146.83181763,-18.35411644
Trunk Reef (18-027),2020-06-23,EOTR,146.83181763,-18.35411644
Trunk Reef (18-027),2020-06-24,EOTR,146.83181763,-18.35411644
Trunk Reef (18-027),2020-08-26,EOTR,146.83181763,-18.35411644
Trunk Reef (18-027),2020-09-03,EOTR,146.83181763,-18.35411644
Trunk Reef (18-027),2020-09-04,EOTR,146.83181763,-18.35411644
Trunk Reef (18-027),2020-09-05,EOTR,146.83181763,-18.35411644
Trunk Reef (18-027),2020-10-14,EOTR,146.83181763,-18.35411644
Trunk Reef (18-027),2020-10-15,EOTR,146.83181763,-18.35411644
Trunk Reef (18-027),2020-10-16,EOTR,146.83181763,-18.35411644
Trunk Reef (18-027),2020-10-17,EOTR,146.83181763,-18.35411644
Trunk Reef (18-027),2020-10-18,EOTR,146.83181763,-18.35411644
Trunk Reef (18-027),2020-12-01,EOTR,146.83181763,-18.35411644
Trunk Reef (18-027),2020-12-11,EOTR,146.83181763,-18.35411644
Trunk Reef (18-027),2020-12-12,EOTR,146.83181763,-18.35411644
Trunk Reef (18-027),2021-04-14,EOTR,146.83181763,-18.35411644
Trunk Reef (18-027),2021-04-15,EOTR,146.83181763,-18.35411644
Trunk Reef (18-027),2021-04-16,EOTR,146.83181763,-18.35411644
Trunk Reef (18-027),2021-04-17,EOTR,146.83181763,-18.35411644
Trunk Reef (18-027),2021-05-13,EOTR,146.83181763,-18.35411644
Trunk Reef (18-027),2021-05-14,EOTR,146.83181763,-18.35411644
Trunk Reef (18-027),2022-02-03,EOTR,146.83181763,-18.35411644
Trunk Reef (18-027),2022-02-04,EOTR,146.83181763,-18.35411644
Trunk Reef (18-027),2022-02-06,EOTR,146.83181763,-18.35411644
Trunk Reef (18-027),2022-02-07,EOTR,146.83181763,-18.35411644
Trunk Reef (18-027),2022-02-16,EOTR,146.83181763,-18.35411644
Trunk Reef (18-027),2022-02-17,EOTR,146.83181763,-18.35411644
Trunk Reef (18-027),2022-09-01,EOTR,146.83181763,-18.35411644
Trunk Reef (18-027),2022-09-02,EOTR,146.83181763,-18.35411644
Trunk Reef (18-027),2022-09-08,EOTR,146.83181763,-18.35411644
Trunk Reef (18-027),2023-05-25,EOTR,146.83181763,-18.35411644
Trunk Reef (18-027),2023-06-09,EOTR,146.83181763,-18.35411644
Trunk Reef (18-027),2023-07-10,EOTR,146.83181763,-18.35411644
Trunk Reef (18-027),2023-10-27,EOTR,146.83181763,-18.35411644
Trunk Reef (18-027),2023-10-31,EOTR,146.83181763,-18.35411644
Trunk Reef (18-027),2023-11-10,EOTR,146.83181763,-18.35411644
Tryon Reef (23-046),2021-02-13,EOTR,151.78274536,-23.24594116
Turner Reef (21-562),2020-09-01,AIMS,152.5587616,-21.71955299
Turner Reef (21-562),2021-12-07,AIMS,152.5587616,-21.71955299
Turning Point Patches (No 1) (11-048a),2022-11-27,EOTR,143.40556335,-11.32917881
Turrum Reef (21-490),2020-01-28,EOTR,152.36972046,-21.60575485
Turtle Reef (21-519),2020-01-09,EOTR,152.38275146,-21.7998085
Turtle Reef (21-519),2023-01-23,EOTR,152.38275146,-21.7998085
Turtle Reef (21-519),2023-03-24,EOTR,152.38275146,-21.7998085
Twins Reef (East) (22-146b),2023-02-19,EOTR,152.56051636,-22.37986755
Twins Reef (West) (22-146a),2023-02-19,EOTR,152.54454041,-22.3670311
Two Islands Reef (15-002),2020-11-14,EOTR,145.44151306,-15.02282429
Two Islands Reef (15-002),2022-06-13,EOTR,145.44151306,-15.02282429
Tydeman Reef (13-133),2020-12-01,AIMS,144.52000427,-13.98367882
Tydeman Reef (13-133),2021-10-11,AIMS,144.52000427,-13.98367882
Tydeman Reef (13-133),2022-12-01,AIMS,144.52000427,-13.98367882
Tydeman Reef (13-133),2023-12-03,AIMS,144.52000427,-13.98367882
U/N Reef (10-299),2023-11-28,EOTR,143.08961487,-10.77538872
U/N Reef (10-351),2023-11-28,EOTR,143.19032288,-10.73180485
U/N Reef (10-352),2023-11-27,EOTR,143.33677673,-10.73468304
U/N Reef (10-353),2023-11-28,EOTR,143.09373474,-10.75188351
U/N Reef (10-358),2023-11-27,EOTR,143.3356781,-10.83780289
U/N Reef (10-360),2023-11-27,EOTR,143.298172,-10.83911419
U/N Reef (10-364),2022-11-29,EOTR,143.21000671,-10.89760017
U/N Reef (10-364),2023-11-26,EOTR,143.21000671,-10.89760017
U/N Reef (10-371),2023-11-26,EOTR,143.24234009,-10.9469099
U/N Reef (10-372),2022-11-29,EOTR,143.15708923,-10.9502964
U/N Reef (10-372),2023-11-26,EOTR,143.15708923,-10.9502964
U/N Reef (10-373),2022-11-29,EOTR,143.13014221,-10.95202541
U/N Reef (10-436),2023-11-27,EOTR,143.37953186,-10.84018993
U/N Reef (11-039),2022-11-28,EOTR,143.25714111,-11.24144936
U/N Reef (11-042),2022-11-28,EOTR,143.1962738,-11.29498386
U/N Reef (11-046),2022-11-28,EOTR,143.126297,-11.31913948
U/N Reef (11-049),2020-12-10,AIMS,143.33546448,-11.36095428
U/N Reef (11-049),2021-10-16,AIMS,143.33546448,-11.36095428
U/N Reef (11-049),2022-12-06,AIMS,143.33546448,-11.36095428
U/N Reef (11-049),2023-11-28,AIMS,143.33546448,-11.36095428
U/N Reef (11-056a),2022-11-27,EOTR,143.40122986,-11.50461769
U/N Reef (11-056b),2022-11-27,EOTR,143.27011108,-11.46175861
U/N Reef (11-056c),2022-11-27,EOTR,143.30992126,-11.39694595
U/N Reef (11-155),2023-11-25,EOTR,143.17790222,-11.53164673
U/N Reef (11-160),2023-11-25,EOTR,143.42359924,-11.58607197
U/N Reef (11-162),2020-12-05,AIMS,143.29081726,-11.60404396
U/N Reef (11-162),2021-10-16,AIMS,143.29081726,-11.60404396
U/N Reef (11-162),2022-12-09,AIMS,143.29081726,-11.60404396
U/N Reef (11-162),2023-11-24,AIMS,143.29081726,-11.60404396
U/N Reef (12-071),2020-12-14,AIMS,143.77137756,-12.48882198
U/N Reef (12-071),2022-12-08,AIMS,143.77137756,-12.48882198
U/N Reef (12-137),2021-10-19,EOTR,143.82859802,-12.96533298
U/N Reef (13-040),2020-12-15,AIMS,143.94644165,-13.27411175
U/N Reef (13-063),2020-12-16,AIMS,143.81530762,-13.42310429
U/N Reef (13-074),2021-10-17,EOTR,144.05264282,-13.47808075
U/N Reef (13-074),2022-09-26,EOTR,144.05264282,-13.47808075
U/N Reef (13-077),2022-09-27,EOTR,143.85205078,-13.55240631
U/N Reef (13-093b),2022-09-25,EOTR,143.96170044,-13.76087666
U/N Reef (13-117a),2022-09-26,EOTR,144.09919739,-13.59171677
U/N Reef (13-117b),2022-09-26,EOTR,144.09568787,-13.60047626
U/N Reef (13-121),2020-12-16,AIMS,144.26705933,-13.78010464
U/N Reef (13-121),2022-12-11,AIMS,144.26705933,-13.78010464
U/N Reef (13-124),2020-12-17,AIMS,144.07878113,-13.85309219
U/N Reef (13-124),2021-10-14,AIMS,144.07878113,-13.85309219
U/N Reef (13-124),2022-12-12,AIMS,144.07878113,-13.85309219
U/N Reef (13-124),2023-11-23,AIMS,144.07878113,-13.85309219
U/N Reef (14-056),2020-10-30,AIMS,144.95561218,-14.32808208
U/N Reef (14-075),2020-10-30,AIMS,145.16496277,-14.28916931
U/N Reef (14-132b),2020-11-14,EOTR,145.52761841,-14.8655138
U/N Reef (14-132b),2022-09-23,EOTR,145.52761841,-14.8655138
U/N Reef (14-132b),2023-09-08,EOTR,145.52761841,-14.8655138
U/N Reef (14-132c),2020-11-14,EOTR,145.48886108,-14.86948586
U/N Reef (14-132c),2022-09-23,EOTR,145.48886108,-14.86948586
U/N Reef (14-132c),2023-09-08,EOTR,145.48886108,-14.86948586
U/N Reef (14-133),2020-11-14,EOTR,145.51600647,-14.91681099
U/N Reef (14-133),2022-09-22,EOTR,145.51600647,-14.91681099
U/N Reef (14-141),2020-01-07,EOTR,145.53881836,-14.70715809
U/N Reef (14-142),2020-01-07,EOTR,145.58253479,-14.73134422
U/N Reef (14-145),2021-10-13,EOTR,145.58654785,-14.78984928
U/N Reef (14-149),2021-10-13,EOTR,145.61833191,-14.84252357
U/N Reef (14-149),2021-10-14,EOTR,145.61833191,-14.84252357
U/N Reef (14-161),2021-10-16,EOTR,143.92962646,-14.01922894
U/N Reef (15-017a),2022-07-02,EOTR,145.69593811,-15.03404808
U/N Reef (15-034),2020-11-02,AIMS,145.76364136,-15.31300926
U/N Reef (15-036),2023-09-07,EOTR,145.64729309,-15.33087254
U/N Reef (15-037),2020-02-05,EOTR,145.75227356,-15.33505726
U/N Reef (15-040),2020-02-05,EOTR,145.76622009,-15.38854599
U/N Reef (15-040),2020-07-24,EOTR,145.76622009,-15.38854599
U/N Reef (15-041),2020-02-05,EOTR,145.7660675,-15.39985847
U/N Reef (15-043),2022-09-21,EOTR,145.50831604,-15.42865181
U/N Reef (15-043),2023-09-06,EOTR,145.50831604,-15.42865181
U/N Reef (15-043),2023-10-25,EOTR,145.50831604,-15.42865181
